Date,Nation,Metric,Cases
08/03/2022,Scotland,CumCasesByDate,1521797
08/03/2022,Northern Ireland,CumCasesByDate,641509
09/03/2022,Northern Ireland,CumCasesByDate,644192
09/03/2022,Wales,CumCasesByDate,822937
09/03/2022,England,CumCasesByDate,16373115
09/03/2022,Scotland,CumCasesByDate,1533640
10/03/2022,Scotland,CumCasesByDate,1561034
10/03/2022,Northern Ireland,CumCasesByDate,646794
10/03/2022,England,CumCasesByDate,16425663
10/03/2022,Wales,CumCasesByDate,824485
11/03/2022,Wales,CumCasesByDate,826010
11/03/2022,England,CumCasesByDate,16481364
11/03/2022,Scotland,CumCasesByDate,1574047
11/03/2022,Northern Ireland,CumCasesByDate,649064
12/03/2022,Northern Ireland,CumCasesByDate,649064
12/03/2022,Wales,CumCasesByDate,826010
12/03/2022,England,CumCasesByDate,16481364
12/03/2022,Scotland,CumCasesByDate,1574047
13/03/2022,Scotland,CumCasesByDate,1574047
13/03/2022,Northern Ireland,CumCasesByDate,649064
13/03/2022,Wales,CumCasesByDate,826010
13/03/2022,England,CumCasesByDate,16481364
14/03/2022,England,CumCasesByDate,16644795
14/03/2022,Wales,CumCasesByDate,827518
14/03/2022,Scotland,CumCasesByDate,1574047
14/03/2022,Northern Ireland,CumCasesByDate,654592
15/03/2022,Northern Ireland,CumCasesByDate,657197
15/03/2022,England,CumCasesByDate,16709007
15/03/2022,Wales,CumCasesByDate,831632
15/03/2022,Scotland,CumCasesByDate,1622345
16/03/2022,Scotland,CumCasesByDate,1632909
16/03/2022,Northern Ireland,CumCasesByDate,659588
16/03/2022,Wales,CumCasesByDate,833509
16/03/2022,England,CumCasesByDate,16785149
17/03/2022,England,CumCasesByDate,16860551
17/03/2022,Wales,CumCasesByDate,835770
17/03/2022,Scotland,CumCasesByDate,1643664
17/03/2022,Northern Ireland,CumCasesByDate,661642
18/03/2022,Northern Ireland,CumCasesByDate,663440
18/03/2022,England,CumCasesByDate,16928787
18/03/2022,Wales,CumCasesByDate,837705
18/03/2022,Scotland,CumCasesByDate,1663830
19/03/2022,Scotland,CumCasesByDate,1663830
19/03/2022,Northern Ireland,CumCasesByDate,663440
19/03/2022,Wales,CumCasesByDate,837705
19/03/2022,England,CumCasesByDate,16928787
20/03/2022,England,CumCasesByDate,16928787
20/03/2022,Wales,CumCasesByDate,837705
20/03/2022,Scotland,CumCasesByDate,1663830
20/03/2022,Northern Ireland,CumCasesByDate,663440
21/03/2022,Northern Ireland,CumCasesByDate,668795
21/03/2022,Wales,CumCasesByDate,840270
21/03/2022,England,CumCasesByDate,17117061
21/03/2022,Scotland,CumCasesByDate,1693308
22/03/2022,Scotland,CumCasesByDate,1705109
22/03/2022,Northern Ireland,CumCasesByDate,671694
22/03/2022,Wales,CumCasesByDate,845179
22/03/2022,England,CumCasesByDate,17191749
23/03/2022,England,CumCasesByDate,17277446
23/03/2022,Wales,CumCasesByDate,847055
23/03/2022,Scotland,CumCasesByDate,1717534
23/03/2022,Northern Ireland,CumCasesByDate,673963
24/03/2022,Northern Ireland,CumCasesByDate,676487
24/03/2022,England,CumCasesByDate,17356644
24/03/2022,Wales,CumCasesByDate,849797
24/03/2022,Scotland,CumCasesByDate,1730889
25/03/2022,Scotland,CumCasesByDate,1740857
25/03/2022,Northern Ireland,CumCasesByDate,678397
25/03/2022,Wales,CumCasesByDate,851925
25/03/2022,England,CumCasesByDate,17419944
26/03/2022,England,CumCasesByDate,17419944
26/03/2022,Wales,CumCasesByDate,851925
26/03/2022,Scotland,CumCasesByDate,1740857
26/03/2022,Northern Ireland,CumCasesByDate,678397
27/03/2022,Northern Ireland,CumCasesByDate,678397
27/03/2022,Wales,CumCasesByDate,851925
27/03/2022,England,CumCasesByDate,17419944
27/03/2022,Scotland,CumCasesByDate,1740857
28/03/2022,Scotland,CumCasesByDate,1766147
28/03/2022,Northern Ireland,CumCasesByDate,682238
28/03/2022,England,CumCasesByDate,17603000
28/03/2022,Wales,CumCasesByDate,854130
29/03/2022,Wales,CumCasesByDate,858983
29/03/2022,England,CumCasesByDate,17667861
29/03/2022,Scotland,CumCasesByDate,1775358
29/03/2022,Northern Ireland,CumCasesByDate,683969
30/03/2022,Northern Ireland,CumCasesByDate,685383
30/03/2022,Wales,CumCasesByDate,860727
30/03/2022,England,CumCasesByDate,17742075
30/03/2022,Scotland,CumCasesByDate,1784824
31/03/2022,Scotland,CumCasesByDate,1793771
31/03/2022,Northern Ireland,CumCasesByDate,686844
31/03/2022,Wales,CumCasesByDate,862106
31/03/2022,England,CumCasesByDate,17804704
01/04/2022,Wales,CumCasesByDate,863544
01/04/2022,England,CumCasesByDate,17864687
01/04/2022,Scotland,CumCasesByDate,1800581
01/04/2022,Northern Ireland,CumCasesByDate,688062
02/04/2022,Northern Ireland,CumCasesByDate,688062
02/04/2022,England,CumCasesByDate,17864687
02/04/2022,Wales,CumCasesByDate,863544
02/04/2022,Scotland,CumCasesByDate,1800581
03/04/2022,Scotland,CumCasesByDate,1800581
03/04/2022,Northern Ireland,CumCasesByDate,688062
03/04/2022,England,CumCasesByDate,17864687
03/04/2022,Wales,CumCasesByDate,863544
04/04/2022,England,CumCasesByDate,17986241
04/04/2022,Wales,CumCasesByDate,865029
04/04/2022,Scotland,CumCasesByDate,1817661
04/04/2022,Northern Ireland,CumCasesByDate,690750
05/04/2022,Northern Ireland,CumCasesByDate,692137
05/04/2022,Wales,CumCasesByDate,866863
05/04/2022,England,CumCasesByDate,18027644
05/04/2022,Scotland,CumCasesByDate,1823661
06/04/2022,Scotland,CumCasesByDate,1831010
06/04/2022,Northern Ireland,CumCasesByDate,693292
06/04/2022,England,CumCasesByDate,18070000
06/04/2022,Wales,CumCasesByDate,867254
07/04/2022,England,CumCasesByDate,18108626
07/04/2022,Wales,CumCasesByDate,867791
07/04/2022,Scotland,CumCasesByDate,1837704
07/04/2022,Northern Ireland,CumCasesByDate,694425
08/04/2022,Northern Ireland,CumCasesByDate,695408
08/04/2022,Wales,CumCasesByDate,868195
08/04/2022,England,CumCasesByDate,18142371
08/04/2022,Scotland,CumCasesByDate,1843856
09/04/2022,Scotland,CumCasesByDate,1843856
09/04/2022,Northern Ireland,CumCasesByDate,695408
09/04/2022,Wales,CumCasesByDate,868195
09/04/2022,England,CumCasesByDate,18142371
10/04/2022,Wales,CumCasesByDate,868195
10/04/2022,England,CumCasesByDate,18142371
10/04/2022,Scotland,CumCasesByDate,1843856
10/04/2022,Northern Ireland,CumCasesByDate,695408
11/04/2022,Northern Ireland,CumCasesByDate,697281
11/04/2022,England,CumCasesByDate,18217512
11/04/2022,Wales,CumCasesByDate,868568
11/04/2022,Scotland,CumCasesByDate,1857540
12/04/2022,Scotland,CumCasesByDate,1863120
12/04/2022,Northern Ireland,CumCasesByDate,698208
12/04/2022,Wales,CumCasesByDate,869272
12/04/2022,England,CumCasesByDate,18248680
13/04/2022,England,CumCasesByDate,18277995
13/04/2022,Wales,CumCasesByDate,869580
13/04/2022,Scotland,CumCasesByDate,1868563
13/04/2022,Northern Ireland,CumCasesByDate,698978
14/04/2022,Northern Ireland,CumCasesByDate,699769
14/04/2022,England,CumCasesByDate,18305250
14/04/2022,Wales,CumCasesByDate,869917
14/04/2022,Scotland,CumCasesByDate,1872702
15/04/2022,Scotland,CumCasesByDate,1872702
15/04/2022,Northern Ireland,CumCasesByDate,699769
15/04/2022,England,CumCasesByDate,18305250
15/04/2022,Wales,CumCasesByDate,869917
16/04/2022,England,CumCasesByDate,18305250
16/04/2022,Wales,CumCasesByDate,869917
16/04/2022,Scotland,CumCasesByDate,1872702
16/04/2022,Northern Ireland,CumCasesByDate,699769
17/04/2022,Northern Ireland,CumCasesByDate,699769
17/04/2022,England,CumCasesByDate,18305250
17/04/2022,Wales,CumCasesByDate,869917
17/04/2022,Scotland,CumCasesByDate,1872702
18/04/2022,Scotland,CumCasesByDate,1872702
18/04/2022,Northern Ireland,CumCasesByDate,699769
18/04/2022,England,CumCasesByDate,18305250
18/04/2022,Wales,CumCasesByDate,869917
19/04/2022,Wales,CumCasesByDate,870189
19/04/2022,England,CumCasesByDate,18398440
19/04/2022,Scotland,CumCasesByDate,1892851
19/04/2022,Northern Ireland,CumCasesByDate,702464
20/04/2022,Northern Ireland,CumCasesByDate,703052
20/04/2022,England,CumCasesByDate,18419203
20/04/2022,Wales,CumCasesByDate,871005
20/04/2022,Scotland,CumCasesByDate,1896777
21/04/2022,Scotland,CumCasesByDate,1900751
21/04/2022,Northern Ireland,CumCasesByDate,703804
21/04/2022,Wales,CumCasesByDate,871260
21/04/2022,England,CumCasesByDate,18437668
22/04/2022,Wales,CumCasesByDate,871423
22/04/2022,England,CumCasesByDate,18453469
22/04/2022,Scotland,CumCasesByDate,1903803
22/04/2022,Northern Ireland,CumCasesByDate,704511
23/04/2022,Northern Ireland,CumCasesByDate,704511
23/04/2022,Wales,CumCasesByDate,871423
23/04/2022,England,CumCasesByDate,18453469
23/04/2022,Scotland,CumCasesByDate,1903803
24/04/2022,Scotland,CumCasesByDate,1903803
24/04/2022,Northern Ireland,CumCasesByDate,704511
24/04/2022,Wales,CumCasesByDate,871423
24/04/2022,England,CumCasesByDate,18453469
25/04/2022,Wales,CumCasesByDate,871581
25/04/2022,England,CumCasesByDate,18489342
25/04/2022,Scotland,CumCasesByDate,1911485
25/04/2022,Northern Ireland,CumCasesByDate,705790
26/04/2022,Northern Ireland,CumCasesByDate,706270
26/04/2022,Wales,CumCasesByDate,871924
26/04/2022,England,CumCasesByDate,18502386
26/04/2022,Scotland,CumCasesByDate,1914229
27/04/2022,Scotland,CumCasesByDate,1917330
27/04/2022,Northern Ireland,CumCasesByDate,706635
27/04/2022,England,CumCasesByDate,18515847
27/04/2022,Wales,CumCasesByDate,872108
28/04/2022,Wales,CumCasesByDate,872251
28/04/2022,England,CumCasesByDate,18526781
28/04/2022,Scotland,CumCasesByDate,1919903
28/04/2022,Northern Ireland,CumCasesByDate,706990
29/04/2022,Northern Ireland,CumCasesByDate,707319
29/04/2022,Wales,CumCasesByDate,872384
29/04/2022,England,CumCasesByDate,18536477
29/04/2022,Scotland,CumCasesByDate,1922160
30/04/2022,Scotland,CumCasesByDate,1922160
30/04/2022,Northern Ireland,CumCasesByDate,707319
30/04/2022,England,CumCasesByDate,18536477
30/04/2022,Wales,CumCasesByDate,872384
01/05/2022,England,CumCasesByDate,18536477
01/05/2022,Wales,CumCasesByDate,872384
01/05/2022,Scotland,CumCasesByDate,1922160
01/05/2022,Northern Ireland,CumCasesByDate,707319
02/05/2022,Northern Ireland,CumCasesByDate,707319
02/05/2022,Wales,CumCasesByDate,872384
02/05/2022,England,CumCasesByDate,18536477
02/05/2022,Scotland,CumCasesByDate,1922160
03/05/2022,Scotland,CumCasesByDate,1927583
03/05/2022,Northern Ireland,CumCasesByDate,708321
03/05/2022,Wales,CumCasesByDate,872498
03/05/2022,England,CumCasesByDate,18565456
04/05/2022,England,CumCasesByDate,18580049
04/05/2022,Wales,CumCasesByDate,872824
04/05/2022,Scotland,CumCasesByDate,1928951
04/05/2022,Northern Ireland,CumCasesByDate,708699
05/05/2022,Northern Ireland,CumCasesByDate,709061
05/05/2022,Wales,CumCasesByDate,872975
05/05/2022,England,CumCasesByDate,18590347
05/05/2022,Scotland,CumCasesByDate,1930600
06/05/2022,Scotland,CumCasesByDate,1931816
06/05/2022,Northern Ireland,CumCasesByDate,709377
06/05/2022,England,CumCasesByDate,18599739
06/05/2022,Wales,CumCasesByDate,873102
07/05/2022,England,CumCasesByDate,18599739
07/05/2022,Wales,CumCasesByDate,873102
07/05/2022,Scotland,CumCasesByDate,1931816
07/05/2022,Northern Ireland,CumCasesByDate,709377
08/05/2022,Northern Ireland,CumCasesByDate,709377
08/05/2022,England,CumCasesByDate,18599739
08/05/2022,Wales,CumCasesByDate,873102
08/05/2022,Scotland,CumCasesByDate,1931816
09/05/2022,Scotland,CumCasesByDate,1935488
09/05/2022,Northern Ireland,CumCasesByDate,710173
09/05/2022,Wales,CumCasesByDate,873202
09/05/2022,England,CumCasesByDate,18621424
10/05/2022,Wales,CumCasesByDate,873470
10/05/2022,England,CumCasesByDate,18631175
10/05/2022,Scotland,CumCasesByDate,1935488
10/05/2022,Northern Ireland,CumCasesByDate,710567
11/05/2022,Northern Ireland,CumCasesByDate,710567
11/05/2022,Wales,CumCasesByDate,873569
11/05/2022,England,CumCasesByDate,18639196
11/05/2022,Scotland,CumCasesByDate,1935488
12/05/2022,Scotland,CumCasesByDate,1939321
12/05/2022,Northern Ireland,CumCasesByDate,710567
12/05/2022,Wales,CumCasesByDate,873670
12/05/2022,England,CumCasesByDate,18650062
13/05/2022,Wales,CumCasesByDate,873751
13/05/2022,England,CumCasesByDate,18656568
13/05/2022,Scotland,CumCasesByDate,1939321
13/05/2022,Northern Ireland,CumCasesByDate,710567
14/05/2022,Northern Ireland,CumCasesByDate,711649
14/05/2022,Wales,CumCasesByDate,873751
14/05/2022,England,CumCasesByDate,18656568
14/05/2022,Scotland,CumCasesByDate,1939321
15/05/2022,Scotland,CumCasesByDate,1939321
15/05/2022,Northern Ireland,CumCasesByDate,711822
15/05/2022,Wales,CumCasesByDate,873751
15/05/2022,England,CumCasesByDate,18656568
16/05/2022,Wales,CumCasesByDate,873825
16/05/2022,England,CumCasesByDate,18673471
16/05/2022,Scotland,CumCasesByDate,1944429
16/05/2022,Northern Ireland,CumCasesByDate,712074
17/05/2022,Northern Ireland,CumCasesByDate,712437
17/05/2022,Wales,CumCasesByDate,873963
17/05/2022,England,CumCasesByDate,18681566
17/05/2022,Scotland,CumCasesByDate,1944429
18/05/2022,Scotland,CumCasesByDate,1944429
18/05/2022,Northern Ireland,CumCasesByDate,712769
18/05/2022,Wales,CumCasesByDate,874034
18/05/2022,England,CumCasesByDate,18688946
19/05/2022,Wales,CumCasesByDate,874105
19/05/2022,England,CumCasesByDate,18695641
19/05/2022,Scotland,CumCasesByDate,1949599
19/05/2022,Northern Ireland,CumCasesByDate,713032
20/05/2022,Northern Ireland,CumCasesByDate,713294
20/05/2022,England,CumCasesByDate,18701642
20/05/2022,Wales,CumCasesByDate,874178
20/05/2022,Scotland,CumCasesByDate,1949599
21/05/2022,Scotland,CumCasesByDate,1949599
21/05/2022,England,CumCasesByDate,18701642
21/05/2022,Wales,CumCasesByDate,874178
22/05/2022,England,CumCasesByDate,18701642
22/05/2022,Wales,CumCasesByDate,874178
22/05/2022,Scotland,CumCasesByDate,1949599
23/05/2022,Scotland,CumCasesByDate,1960940
23/05/2022,Wales,CumCasesByDate,874232
23/05/2022,England,CumCasesByDate,18716214
24/05/2022,Wales,CumCasesByDate,874322
24/05/2022,England,CumCasesByDate,18722566
24/05/2022,Scotland,CumCasesByDate,1960940
25/05/2022,Scotland,CumCasesByDate,1960940
25/05/2022,England,CumCasesByDate,18728368
25/05/2022,Wales,CumCasesByDate,874373
26/05/2022,England,CumCasesByDate,18733650
26/05/2022,Wales,CumCasesByDate,874425
26/05/2022,Scotland,CumCasesByDate,1951671
27/05/2022,Scotland,CumCasesByDate,1951671
27/05/2022,Wales,CumCasesByDate,874425
27/05/2022,England,CumCasesByDate,18738306
28/05/2022,England,CumCasesByDate,18738306
28/05/2022,Wales,CumCasesByDate,874425
28/05/2022,Scotland,CumCasesByDate,1951671
29/05/2022,Scotland,CumCasesByDate,1951671
29/05/2022,Wales,CumCasesByDate,874425
29/05/2022,England,CumCasesByDate,18738306
30/05/2022,Wales,CumCasesByDate,874425
30/05/2022,England,CumCasesByDate,18751882
30/05/2022,Scotland,CumCasesByDate,1955185
31/05/2022,Scotland,CumCasesByDate,1955185
31/05/2022,Wales,CumCasesByDate,874425
31/05/2022,England,CumCasesByDate,18757683
01/06/2022,England,CumCasesByDate,18762989
01/06/2022,Wales,CumCasesByDate,874425
01/06/2022,Scotland,CumCasesByDate,1955185
02/06/2022,Scotland,CumCasesByDate,1958838
02/06/2022,Wales,CumCasesByDate,874686
02/06/2022,England,CumCasesByDate,18762989
03/06/2022,Wales,CumCasesByDate,874686
03/06/2022,England,CumCasesByDate,18762989
03/06/2022,Scotland,CumCasesByDate,1958838
04/06/2022,Scotland,CumCasesByDate,1958838
04/06/2022,Wales,CumCasesByDate,874686
04/06/2022,England,CumCasesByDate,18762989
05/06/2022,Wales,CumCasesByDate,874686
05/06/2022,England,CumCasesByDate,18762989
05/06/2022,Scotland,CumCasesByDate,1958838
06/06/2022,Scotland,CumCasesByDate,1958838
06/06/2022,Wales,CumCasesByDate,874686
06/06/2022,England,CumCasesByDate,18792128
07/06/2022,England,CumCasesByDate,18802365
07/06/2022,Wales,CumCasesByDate,874686
07/06/2022,Scotland,CumCasesByDate,1958838
08/06/2022,Scotland,CumCasesByDate,1963426
08/06/2022,England,CumCasesByDate,18811661
08/06/2022,Wales,CumCasesByDate,874686
09/06/2022,Wales,CumCasesByDate,875029
09/06/2022,England,CumCasesByDate,18821397
09/06/2022,Scotland,CumCasesByDate,1963426
10/06/2022,Scotland,CumCasesByDate,1963426
10/06/2022,England,CumCasesByDate,18830603
10/06/2022,Wales,CumCasesByDate,875029
11/06/2022,Wales,CumCasesByDate,875029
11/06/2022,England,CumCasesByDate,18830603
11/06/2022,Scotland,CumCasesByDate,1963426
12/06/2022,Scotland,CumCasesByDate,1963426
12/06/2022,Wales,CumCasesByDate,875029
12/06/2022,England,CumCasesByDate,18830603
13/06/2022,England,CumCasesByDate,18858834
13/06/2022,Wales,CumCasesByDate,875029
13/06/2022,Scotland,CumCasesByDate,1963426
14/06/2022,Scotland,CumCasesByDate,1963426
14/06/2022,Wales,CumCasesByDate,875029
14/06/2022,England,CumCasesByDate,18870862
15/06/2022,England,CumCasesByDate,18884257
15/06/2022,Wales,CumCasesByDate,875029
15/06/2022,Scotland,CumCasesByDate,1975331
16/06/2022,Scotland,CumCasesByDate,1975331
16/06/2022,England,CumCasesByDate,18896327
16/06/2022,Wales,CumCasesByDate,875497
17/06/2022,England,CumCasesByDate,18908381
17/06/2022,Wales,CumCasesByDate,875497
17/06/2022,Scotland,CumCasesByDate,1975331
18/06/2022,Scotland,CumCasesByDate,1975331
18/06/2022,Wales,CumCasesByDate,875497
18/06/2022,England,CumCasesByDate,18908381
19/06/2022,England,CumCasesByDate,18908381
19/06/2022,Wales,CumCasesByDate,875497
19/06/2022,Scotland,CumCasesByDate,1975331
20/06/2022,Scotland,CumCasesByDate,1975331
20/06/2022,England,CumCasesByDate,18944806
20/06/2022,Wales,CumCasesByDate,875497
21/06/2022,Wales,CumCasesByDate,875497
21/06/2022,England,CumCasesByDate,18961236
21/06/2022,Scotland,CumCasesByDate,1975331
22/06/2022,Scotland,CumCasesByDate,1990859
22/06/2022,England,CumCasesByDate,18978435
22/06/2022,Wales,CumCasesByDate,875497
23/06/2022,Wales,CumCasesByDate,876295
23/06/2022,England,CumCasesByDate,18995906
23/06/2022,Scotland,CumCasesByDate,1990859
24/06/2022,Scotland,CumCasesByDate,1990859
24/06/2022,Wales,CumCasesByDate,877490
24/06/2022,England,CumCasesByDate,19012379
25/06/2022,England,CumCasesByDate,19012379
25/06/2022,Wales,CumCasesByDate,877490
25/06/2022,Scotland,CumCasesByDate,1990859
26/06/2022,Scotland,CumCasesByDate,1990859
26/06/2022,Wales,CumCasesByDate,877490
26/06/2022,England,CumCasesByDate,19012379
27/06/2022,Wales,CumCasesByDate,877490
27/06/2022,England,CumCasesByDate,19059682
27/06/2022,Scotland,CumCasesByDate,1990859
28/06/2022,Scotland,CumCasesByDate,1990859
28/06/2022,Wales,CumCasesByDate,877490
28/06/2022,England,CumCasesByDate,19081094
29/06/2022,Wales,CumCasesByDate,877490
29/06/2022,England,CumCasesByDate,19102513
29/06/2022,Scotland,CumCasesByDate,2005335
30/06/2022,Scotland,CumCasesByDate,2005335
30/06/2022,England,CumCasesByDate,19124226
30/06/2022,Wales,CumCasesByDate,877490
01/07/2022,Wales,CumCasesByDate,877490
01/07/2022,England,CumCasesByDate,19144946
01/07/2022,Scotland,CumCasesByDate,2005335
02/07/2022,Scotland,CumCasesByDate,2005335
02/07/2022,England,CumCasesByDate,19144946
02/07/2022,Wales,CumCasesByDate,877490
03/07/2022,Wales,CumCasesByDate,877490
03/07/2022,England,CumCasesByDate,19144946
03/07/2022,Scotland,CumCasesByDate,2005335
04/07/2022,Scotland,CumCasesByDate,2005335
04/07/2022,England,CumCasesByDate,19144946
04/07/2022,Wales,CumCasesByDate,877490
05/07/2022,Wales,CumCasesByDate,877490
05/07/2022,England,CumCasesByDate,19144946
05/07/2022,Scotland,CumCasesByDate,2005335
06/07/2022,Scotland,CumCasesByDate,2028133
06/07/2022,Wales,CumCasesByDate,877490
06/07/2022,England,CumCasesByDate,19265078
07/07/2022,England,CumCasesByDate,19265078
